emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63,id
-0.03254133,-0.28444445,0.16,0.022206843,-0.11374087,-0.14769705,-0.103406385,0.13588619,-0.075355634,-0.18608227,0.103406385,-0.06299116,-0.2214533,0.022206843,0.12456747,-0.048227604,-0.2214533,0.075355634,-0.11909266,-0.019930797,-0.08882737,-0.05173395,0.24415225,-0.13588619,-0.041584007,-0.16633603,0.14769705,0.019930797,-0.21413302,-0.0022145328,0.14769705,0.13588619,-0.03844675,0.01574779,-0.09842368,-0.02460592,0.05173395,-0.11909266,-0.06299116,0.017777778,-0.14769705,-0.022206843,-0.19986159,0.048227604,-0.02460592,0.16,0.00153787,-0.059115727,-0.2214533,-0.14769705,0.06698962,0.06299116,0.048227604,0.059115727,0.059115727,-0.08421376,-0.07972319,-0.10851211,-0.153787,-0.24415225,0.07972319,0.06698962,-0.06698962,-0.2679585,12846
-0.153787,-0.33685505,0.12456747,-0.25990003,-0.19291042,0.13588619,0.11374087,0.08421376,-0.13016532,0.16633603,0.00615148,0.00153787,0.03254133,-0.07111111,0.017777778,-0.044844292,-0.17937717,0.08421376,-0.00615148,-0.2364629,-0.0022145328,0.044844292,0.048227604,-0.075355634,-0.048227604,-0.004982699,-0.12456747,0.06698962,-0.01574779,0.012056901,-0.05173395,0.11374087,-0.11909266,-0.007443291,0.02460592,-0.08421376,0.13016532,-0.07111111,-0.16633603,-0.02460592,0.00615148,0.13588619,-0.06698962,-0.03844675,0.11909266,0.19986159,0.18608227,0.153787,-0.055363324,-0.07111111,0.035432525,0.10851211,0.13016532,0.11374087,0.17937717,0.0030142253,-0.2069358,-0.14769705,-0.28444445,0.022206843,-0.008858131,-0.029773165,-0.25990003,-0.004982699,12850
0.06299116,-0.027128028,-0.017777778,0.035432525,0.08882737,0.16633603,0.24415225,-0.00615148,0.07111111,0.0009842368,-0.06299116,-0.17279507,-0.19291042,0.041584007,-0.013840831,0.07111111,-0.06299116,0.0009842368,-0.13588619,-0.14769705,0.07972319,-0.11374087,0.1417301,0.16,0.11909266,0.05173395,-0.01574779,0.2214533,0.22889657,-0.027128028,0.18608227,-0.103406385,0.31889275,-0.059115727,-0.10851211,-0.059115727,-0.07972319,-0.010396002,-0.1417301,0.16,0.2364629,-0.28444445,0.07111111,-0.1417301,0.029773165,0.01574779,-0.044844292,-0.08421376,-0.08421376,0.03254133,-0.17937717,0.12456747,-0.075355634,-0.08882737,0.13016532,-0.19291042,0.013840831,-0.05173395,-0.09356401,-0.16633603,0.13588619,-0.059115727,0.09842368,0.05173395,12853
0.06698962,-0.18608227,0.103406385,-0.08421376,-0.027128028,-0.03844675,-0.11909266,0.153787,-0.007443291,0.048227604,0.2214533,0.103406385,-0.32781237,0.00615148,0.11374087,0.07111111,-0.013840831,-0.05173395,-0.1417301,-0.18608227,-0.10851211,-0.055363324,0.28444445,-0.153787,0.059115727,0.075355634,-0.029773165,0.044844292,-0.08421376,0.08421376,0.06299116,0.16,0.17937717,0.00153787,-0.044844292,-0.035432525,-0.153787,0.08882737,0.06698962,-0.07972319,0.027128028,-0.11374087,-0.16,0.30142254,0.16,0.07111111,-0.00153787,0.29287198,-0.07972319,0.05173395,0.07111111,0.007443291,0.07111111,0.059115727,0.17937717,-0.1417301,-0.103406385,-0.041584007,-0.010396002,-0.18608227,0.17937717,-0.0039369473,0.075355634,-0.013840831,12854
0.11909266,0.103406385,0.02460592,-0.13588619,0.17937717,0.21413302,0.17937717,0.055363324,-0.1417301,-0.06299116,0.12456747,-0.05173395,-0.21413302,0.027128028,0.03844675,-0.035432525,-0.027128028,0.0030142253,0.03844675,-0.2214533,-0.004982699,-0.18608227,0.044844292,-0.2069358,0.029773165,0.11374087,0.00615148,-0.05173395,0.06299116,0.24415225,0.09356401,0.153787,0.28444445,-0.10851211,0.004982699,-0.03254133,-0.010396002,0.10851211,-0.18608227,0.153787,0.05173395,-0.08421376,0.08882737,-0.33685505,0.10851211,-0.007443291,0.044844292,0.048227604,-0.035432525,-0.11374087,0.029773165,-0.01574779,0.08882737,0.0009842368,0.2069358,0.11909266,-0.11374087,-0.24415225,-0.044844292,0.103406385,0.12456747,-0.07972319,-0.008858131,0.09356401,12863
0.07972319,0.07111111,0.00615148,-0.103406385,-0.11909266,-0.24415225,-0.153787,0.25990003,0.17279507,0.07111111,-0.13588619,0.2069358,-0.075355634,0.0030142253,-0.11374087,0.0022145328,0.017777778,-0.019930797,-0.00615148,0.07111111,0.09356401,0.103406385,-0.0022145328,-0.022206843,-0.048227604,0.16633603,-0.12456747,0.055363324,0.2214533,0.055363324,0.06698962,0.19291042,0.05173395,-0.08421376,-0.019930797,0.14769705,0.31889275,0.017777778,-0.103406385,0.14769705,-0.13016532,0.1417301,-0.16,0.01574779,0.13588619,0.16,0.16,-0.29287198,0.21413302,-0.13016532,-0.03254133,-0.05173395,0.048227604,-0.08421376,0.02460592,0.012056901,0.1417301,0.13588619,-0.09356401,-0.055363324,-0.07972319,0.06299116,-0.075355634,0.041584007,12864
-0.17279507,-0.13016532,-0.18608227,-0.035432525,0.09356401,-0.1417301,0.19986159,-0.0022145328,0.041584007,-0.12456747,0.11374087,-0.06299116,-0.10851211,0.08882737,-0.17279507,-0.007443291,-0.153787,0.06299116,0.048227604,0.16,-0.06698962,-0.11909266,0.00615148,0.14769705,0.14769705,0.14769705,0.17937717,-0.11374087,0.16,-0.08882737,-0.18608227,-0.09356401,0.11374087,0.07972319,0.07111111,0.17937717,-0.22889657,-0.06698962,-0.048227604,0.004982699,-0.06299116,0.022206843,0.08421376,-0.059115727,-0.16,-0.07972319,0.09356401,0.029773165,0.24415225,-0.17279507,-0.24415225,0.03844675,0.13588619,-0.004982699,0.2679585,0.048227604,-0.027128028,-0.11909266,-0.10851211,-0.16,0.0002460592,-0.18608227,-0.01574779,-0.048227604,12869
0.153787,-0.048227604,0.02460592,-0.13016532,-0.11909266,-0.05173395,0.09356401,0.22889657,0.11374087,0.13588619,0.019930797,0.041584007,-0.008858131,0.39369473,0.03254133,0.17937717,-0.07111111,-0.17279507,-0.019930797,0.059115727,-0.05173395,-0.14769705,0.18608227,0.0009842368,-0.00615148,0.17279507,-0.19291042,0.007443291,-0.17937717,0.0039369473,-0.17937717,-0.11374087,-0.21413302,-0.22889657,-0.05173395,-0.18608227,-0.08882737,0.029773165,0.16,0.11374087,-0.08882737,-0.048227604,0.004982699,-0.041584007,0.11909266,-0.019930797,-0.24415225,0.044844292,-0.13016532,-0.035432525,-0.055363324,-0.10851211,0.06299116,-0.03254133,-0.11909266,-0.09356401,-0.05173395,0.16633603,-0.18608227,-0.048227604,0.075355634,-0.029773165,0.0002460592,0.09356401,12873
0.09356401,0.01574779,0.09356401,-0.13016532,0.19291042,0.2364629,0.2679585,0.007443291,-0.019930797,0.03844675,0.09842368,-0.17279507,-0.17937717,0.004982699,-0.041584007,-0.13016532,-0.10851211,0.027128028,0.11374087,0.035432525,-0.075355634,-0.041584007,0.059115727,-0.075355634,0.055363324,-0.02460592,0.02460592,-0.075355634,0.08421376,0.10851211,0.13016532,-0.06698962,0.37425604,-0.02460592,-0.17937717,-0.007443291,-0.08882737,-0.07111111,-0.029773165,0.07972319,0.013840831,-0.13016532,0.11374087,-0.4035986,-0.11909266,0.0022145328,0.18608227,-0.09842368,-0.027128028,-0.08421376,-0.0030142253,-0.06698962,-0.03844675,-0.12456747,0.09356401,0.022206843,-0.17279507,-0.22889657,-0.06698962,-0.08882737,0.055363324,-0.16633603,0.059115727,-0.022206843,12874
0.02460592,0.059115727,0.048227604,0.048227604,-0.08882737,-0.041584007,-0.103406385,0.18608227,-0.09356401,-0.19986159,-0.029773165,0.010396002,-0.16,-0.14769705,0.09356401,0.07111111,-0.22889657,0.2069358,-0.035432525,0.13016532,-0.08882737,-0.029773165,0.03844675,0.12456747,-0.06698962,-0.07972319,0.017777778,0.07972319,0.02460592,-0.06299116,0.29287198,0.13588619,0.16,0.12456747,-0.00153787,0.11374087,0.103406385,-0.14769705,-0.09356401,0.055363324,-0.17279507,0.11909266,0.019930797,-0.12456747,0.13016532,0.3100961,0.048227604,0.055363324,-0.34602076,-0.2069358,-0.06299116,-0.02460592,0.153787,0.09842368,0.10851211,-0.03254133,-0.12456747,-0.09842368,-0.103406385,-0.11374087,-0.059115727,0.013840831,-0.044844292,-0.14769705,12877
0.07972319,-0.17279507,0.019930797,-0.17279507,-0.048227604,-0.09842368,-0.09356401,0.18608227,-0.0009842368,0.08421376,0.027128028,-0.13016532,-0.19291042,-0.044844292,0.13016532,-0.03844675,-0.25196463,0.2069358,-0.048227604,-0.22889657,-0.075355634,0.0022145328,0.048227604,-0.13588619,-0.02460592,-0.07972319,-0.09356401,0.25196463,0.09356401,-0.03254133,0.16633603,0.103406385,-0.09356401,0.3100961,-0.06299116,-0.08421376,0.035432525,0.0030142253,0.07111111,-0.103406385,0.007443291,0.017777778,-0.13588619,0.07972319,0.059115727,0.022206843,-0.00615148,0.08421376,-0.13588619,-0.21413302,0.16,-0.07972319,0.17279507,0.103406385,0.019930797,-0.13588619,-0.17937717,-0.02460592,-0.044844292,-0.22889657,0.055363324,-0.2214533,0.02460592,-0.1417301,12883
-0.075355634,-0.25196463,0.11374087,-0.17279507,-0.25196463,0.13588619,0.08421376,0.01574779,0.075355634,0.13016532,0.13016532,-0.09356401,0.03254133,-0.03844675,0.02460592,-0.059115727,-0.2679585,-0.0005536332,0.08421376,-0.31889275,0.044844292,0.03254133,0.059115727,-0.11374087,-0.10851211,-0.09842368,0.07111111,0.041584007,0.01574779,0.044844292,0.03254133,0.17937717,-0.2069358,0.00615148,-0.11909266,-0.09356401,0.044844292,-0.044844292,-0.008858131,-0.21413302,0.16633603,0.029773165,-0.03254133,-0.027128028,0.044844292,0.055363324,0.05173395,0.044844292,-0.055363324,-0.14769705,0.07972319,0.075355634,0.06299116,0.055363324,0.13588619,-0.06698962,-0.19291042,-0.12456747,-0.2214533,-0.12456747,-0.041584007,0.1417301,-0.33685505,-0.055363324,12885
0.027128028,0.055363324,0.33685505,-0.29287198,-0.103406385,0.029773165,-0.22889657,0.24415225,-0.07111111,-0.17279507,0.11909266,0.029773165,0.06299116,0.13588619,-0.03254133,0.06299116,-0.07111111,0.13016532,-0.09842368,0.05173395,-0.017777778,-0.008858131,0.13016532,0.07111111,-0.08421376,0.24415225,0.09842368,-0.13016532,0.075355634,-0.12456747,-0.07111111,0.059115727,0.010396002,0.11909266,-0.08421376,0.07111111,-0.11909266,0.041584007,0.08882737,-0.06698962,0.075355634,0.0030142253,0.02460592,-0.13588619,-0.10851211,0.11909266,0.22889657,-0.055363324,0.1417301,-0.1417301,0.24415225,0.041584007,-0.08421376,0.05173395,-0.075355634,0.017777778,-0.017777778,0.0039369473,-0.055363324,-0.075355634,-0.29287198,-0.048227604,-0.16633603,0.13016532,12889
0.07972319,-0.055363324,0.2069358,-0.075355634,0.12456747,0.019930797,-0.16,0.10851211,0.041584007,0.09842368,0.08421376,0.07972319,-0.24415225,-0.07111111,0.041584007,-0.0009842368,-0.019930797,-0.09842368,-0.08421376,-0.013840831,-0.21413302,0.153787,0.11909266,-0.17937717,0.017777778,-0.07972319,0.11374087,-0.08882737,-0.29287198,-0.019930797,0.07111111,0.19291042,0.14769705,-0.06299116,-0.19291042,0.11374087,-0.12456747,-0.13016532,-0.12456747,-0.044844292,0.10851211,0.044844292,-0.059115727,0.33685505,0.055363324,0.153787,-0.019930797,0.09842368,0.022206843,0.11374087,-0.029773165,-0.11374087,0.041584007,0.07111111,0.11374087,-0.19291042,-0.027128028,-0.13588619,-0.11374087,-0.28444445,0.1417301,-0.041584007,-0.041584007,-0.035432525,12891
-0.1417301,-0.06299116,-0.13016532,-0.16,-0.048227604,-0.25196463,0.03254133,0.2214533,0.16633603,0.048227604,-0.28444445,0.09356401,-0.08421376,0.03254133,-0.19986159,0.18608227,0.10851211,-0.21413302,-0.0039369473,-0.05173395,-0.027128028,0.075355634,-0.03844675,-0.09356401,-0.017777778,0.18608227,-0.059115727,0.05173395,0.153787,-0.1417301,0.022206843,-0.0030142253,-0.08421376,-0.16633603,0.13588619,0.12456747,0.07111111,0.13588619,-0.18608227,0.2069358,0.048227604,0.2364629,-0.18608227,-0.06299116,0.044844292,0.17937717,-0.0009842368,-0.13016532,0.08882737,-0.09842368,-6.15148e-05,-0.013840831,0.008858131,0.007443291,0.08882737,0.029773165,-0.00615148,0.03254133,-0.25196463,0.055363324,-0.13016532,0.022206843,-0.027128028,0.13588619,12894
0.035432525,-0.17279507,-0.11374087,-0.0030142253,0.075355634,-0.075355634,-0.06299116,0.03254133,-0.055363324,0.11374087,0.029773165,-0.019930797,-0.022206843,-0.153787,-0.16633603,0.2679585,-0.09356401,-0.055363324,-0.07111111,-0.027128028,0.07972319,-0.07111111,0.12456747,-0.09842368,-0.14769705,-0.055363324,-0.08882737,0.09842368,0.11909266,0.07972319,0.0005536332,0.14769705,0.19291042,-0.059115727,0.14769705,0.07111111,0.12456747,-0.029773165,-0.2679585,-0.055363324,-0.10851211,0.13016532,-0.055363324,-0.059115727,-0.059115727,0.17937717,0.17279507,-0.27613994,-0.1417301,-0.28444445,0.13588619,-0.055363324,-0.10851211,0.27613994,0.19291042,0.07111111,-0.13016532,-0.2069358,-0.044844292,-0.013840831,-0.05173395,0.07111111,-0.012056901,0.03844675,12899
-0.008858131,-0.18608227,0.08882737,-0.017777778,0.004982699,-0.2069358,0.06299116,0.11374087,0.017777778,0.055363324,-0.14769705,-0.0002460592,-0.24415225,0.029773165,-0.08882737,-0.11909266,-0.010396002,0.048227604,-0.11909266,0.007443291,-0.2364629,0.27613994,0.2069358,-0.13588619,-0.07111111,-0.05173395,0.1417301,-0.059115727,-0.19291042,0.21413302,0.01574779,-0.075355634,-0.013840831,-0.03254133,-0.075355634,-0.153787,-0.16,-0.08421376,0.08421376,-0.22889657,0.19986159,-0.16633603,-0.08882737,0.31889275,-0.153787,-0.041584007,-0.103406385,-0.09842368,0.022206843,-0.05173395,-0.0022145328,-0.0039369473,-0.027128028,-0.022206843,0.010396002,0.13588619,-0.05173395,0.03844675,-0.153787,-0.12456747,-0.03254133,-0.2069358,-0.041584007,0.008858131,12901
-0.19291042,0.16,0.06299116,0.02460592,-0.14769705,0.06698962,0.029773165,0.18608227,0.044844292,-0.05173395,0.029773165,-0.12456747,-0.11374087,-0.017777778,0.07111111,-0.24415225,-0.11374087,0.027128028,-0.048227604,0.008858131,0.03254133,0.059115727,-0.10851211,-0.07972319,-0.1417301,-0.13588619,-0.044844292,0.07111111,0.075355634,-0.24415225,-0.17279507,-0.029773165,-0.0039369473,-0.11374087,0.16633603,0.01574779,0.06299116,-0.1417301,-0.03844675,-0.12456747,-0.05173395,0.075355634,0.14769705,0.16,0.11909266,-0.25990003,-0.08421376,-0.2069358,-0.07972319,-0.19291042,0.25990003,-0.09842368,-0.027128028,0.05173395,0.12456747,-0.17937717,-0.08421376,-0.12456747,-0.07972319,-0.03254133,0.25196463,0.2214533,0.08882737,0.01574779,12905
0.103406385,-0.08421376,0.055363324,0.05173395,0.11374087,-0.29287198,-0.153787,0.2214533,-0.027128028,-0.022206843,-0.012056901,0.007443291,-0.28444445,0.06299116,-0.019930797,-0.16,-0.19986159,0.027128028,-0.06299116,-0.027128028,-0.16633603,0.022206843,0.13588619,-0.12456747,-0.02460592,-0.10851211,0.07111111,0.01574779,-0.14769705,-0.12456747,0.14769705,0.08882737,0.048227604,0.035432525,-0.11909266,-0.044844292,-0.029773165,-0.153787,-0.02460592,-0.13016532,-0.09356401,-0.11909266,-0.11374087,0.21413302,-0.11909266,0.11374087,-0.13016532,0.059115727,-0.11374087,-0.059115727,0.010396002,-0.14769705,0.09842368,0.059115727,-0.044844292,-0.1417301,-0.17279507,-0.08882737,-0.18608227,-0.28444445,0.12456747,-0.11374087,-0.10851211,-0.19986159,12907
0.11909266,-0.103406385,0.059115727,0.06299116,-0.05173395,0.10851211,0.048227604,0.11374087,0.11374087,0.0022145328,-0.075355634,-0.10851211,-0.33685505,-0.06299116,-0.029773165,0.010396002,-0.103406385,0.09842368,-0.103406385,-0.013840831,-0.06299116,-0.004982699,0.05173395,0.16,0.029773165,-0.044844292,-0.008858131,0.153787,0.22889657,0.02460592,0.14769705,-0.055363324,0.2069358,-0.03844675,-0.11374087,0.07111111,0.13588619,-0.14769705,-0.14769705,0.34602076,0.14769705,-0.09356401,0.055363324,-0.16633603,-0.02460592,0.13016532,0.03254133,-0.13016532,-0.041584007,0.17937717,-0.17279507,0.18608227,0.013840831,-0.16,0.012056901,-0.2214533,0.07972319,-0.08882737,-0.12456747,0.10851211,0.18608227,-0.13588619,0.103406385,-0.06698962,12910
-0.10851211,-0.004982699,-0.10851211,0.103406385,0.06299116,-0.13588619,0.07972319,0.2069358,0.16633603,-0.06698962,0.08882737,-0.10851211,-0.17937717,-0.048227604,-0.048227604,0.13588619,-0.17279507,-0.022206843,-0.153787,-0.041584007,0.075355634,0.11374087,-0.07972319,0.10851211,0.1417301,0.09842368,-0.19291042,-0.00615148,-0.03254133,0.075355634,-0.06299116,0.09356401,-0.03844675,-0.0039369473,0.07111111,-0.16,-0.31889275,-0.16633603,0.10851211,-0.19291042,-0.08421376,0.017777778,0.25990003,-0.08882737,0.041584007,0.06299116,0.13016532,-0.18608227,0.22889657,-0.11909266,-0.13588619,0.07972319,-0.07972319,0.2069358,0.08882737,0.19291042,-0.019930797,0.16,0.08421376,-0.02460592,-0.019930797,-0.19291042,-0.06299116,0.0009842368,12914
0.13588619,-0.06299116,0.14769705,-0.153787,-0.19986159,-0.004982699,-0.03254133,0.075355634,-0.044844292,0.11909266,0.035432525,0.2069358,-0.30142254,0.035432525,-0.08882737,0.07111111,-0.00153787,-0.0039369473,-0.14769705,0.1417301,-0.29287198,0.21413302,0.3100961,0.08421376,-0.02460592,0.03254133,0.075355634,0.03254133,-0.059115727,0.25196463,0.10851211,0.05173395,-0.035432525,-0.013840831,0.103406385,-0.08421376,-0.029773165,-0.007443291,0.2214533,-0.004982699,0.09356401,0.035432525,-0.044844292,0.33685505,0.103406385,-0.11374087,-0.041584007,-0.06299116,0.02460592,0.103406385,-0.035432525,-0.06698962,-0.07111111,-0.02460592,0.153787,-0.07972319,0.055363324,-0.09356401,-0.153787,0.13588619,-0.06299116,-0.022206843,-0.022206843,0.11374087,12916
0.07111111,0.22889657,-0.11374087,0.075355634,0.010396002,0.2214533,-0.07972319,0.27613994,-0.07111111,-0.17937717,-0.027128028,-0.044844292,-0.027128028,-0.11909266,-0.012056901,-0.07972319,0.09842368,0.07972319,0.09356401,-0.09356401,0.16633603,0.044844292,-0.13016532,0.13588619,-0.18608227,-0.035432525,0.18608227,0.29287198,0.075355634,-0.07972319,-0.2069358,-0.11374087,0.00153787,-0.16633603,0.013840831,0.059115727,-0.1417301,-0.03254133,-0.18608227,0.13016532,0.00615148,0.09842368,-0.008858131,0.2214533,0.07972319,-0.08882737,-0.07111111,-0.11909266,-0.07972319,-0.17937717,0.048227604,0.0005536332,-0.13588619,0.21413302,-0.027128028,-0.048227604,0.06299116,-0.13016532,-0.075355634,-0.07111111,0.16,0.09356401,0.06299116,-0.19291042,12920
0.06698962,0.2069358,-0.08882737,0.013840831,0.022206843,0.21413302,-0.041584007,0.2679585,-0.10851211,-0.19291042,-0.09356401,-0.008858131,0.05173395,-0.08421376,-0.029773165,-0.059115727,0.09842368,0.05173395,0.048227604,-0.09842368,0.2069358,0.0039369473,-0.10851211,0.153787,-0.17279507,-0.05173395,0.14769705,0.33685505,0.10851211,-0.09356401,-0.17937717,-0.1417301,-0.008858131,-0.153787,-0.007443291,0.029773165,-0.13588619,-0.03844675,-0.11909266,0.11909266,0.05173395,0.07972319,0.019930797,0.21413302,0.09356401,-0.08421376,-0.11909266,-0.13016532,-0.13016532,-0.2214533,-0.008858131,0.00153787,-0.11374087,0.21413302,-0.02460592,-0.06698962,0.075355634,-0.11374087,-0.1417301,-0.059115727,0.13588619,0.08882737,0.07111111,-0.16633603,12924
0.11909266,-0.11374087,0.13588619,-0.17279507,-0.11909266,0.007443291,-0.2069358,0.38391387,0.153787,0.03844675,0.10851211,0.055363324,0.004982699,0.03844675,-0.019930797,-0.07111111,-0.03844675,0.019930797,0.2069358,-0.09842368,0.14769705,-0.09842368,0.153787,-0.06698962,0.048227604,0.09356401,-0.11909266,0.14769705,0.16633603,-0.06299116,0.2069358,0.05173395,0.044844292,0.09356401,-0.08421376,0.13016532,0.044844292,-0.16633603,0.09842368,0.08421376,-0.2364629,-0.048227604,-0.06698962,0.1417301,-0.07972319,0.17279507,-0.044844292,-0.11374087,0.07972319,0.0002460592,0.08421376,-0.19291042,-0.044844292,-0.06698962,0.08421376,0.07972319,0.012056901,0.16633603,-0.29287198,-0.029773165,-0.13016532,0.09842368,-0.03844675,0.05173395,12927
-0.029773165,-0.075355634,-0.019930797,0.11909266,-0.14769705,-0.044844292,0.022206843,-0.12456747,0.044844292,-0.11909266,-0.012056901,-0.059115727,-0.2364629,-0.013840831,-0.01574779,0.059115727,-0.25196463,0.16633603,-0.044844292,-0.103406385,-0.09842368,0.13016532,-0.029773165,0.048227604,-0.075355634,0.08421376,-0.0039369473,0.08421376,-0.022206843,0.059115727,0.18608227,0.06299116,0.059115727,0.153787,-0.16,-0.017777778,-0.012056901,0.11374087,0.22889657,-0.13016532,-0.05173395,0.01574779,0.12456747,0.08882737,0.12456747,0.2364629,0.022206843,-0.2679585,0.07111111,-0.07111111,-0.03254133,0.14769705,-0.10851211,0.075355634,0.2214533,-0.10851211,-0.11909266,0.153787,0.30142254,-0.2679585,-0.01574779,-0.022206843,0.2214533,-0.010396002,12940
-0.007443291,-0.06299116,-0.0022145328,-0.08882737,0.013840831,-0.25196463,-0.103406385,0.17279507,0.059115727,-0.0030142253,0.09356401,-0.07111111,-0.17937717,-0.153787,-0.27613994,0.11909266,-0.012056901,0.03254133,-0.06698962,0.013840831,0.09356401,-0.07972319,0.013840831,-0.08882737,0.029773165,0.14769705,-0.059115727,-0.004982699,0.34602076,-0.048227604,0.08421376,0.06299116,0.08421376,0.048227604,-0.05173395,0.13016532,0.18608227,0.01574779,-0.029773165,-0.019930797,-0.05173395,0.007443291,-0.21413302,0.21413302,0.13016532,0.16,0.17279507,-0.27613994,0.1417301,-0.1417301,0.1417301,-0.027128028,-0.08882737,0.09842368,0.041584007,0.153787,0.2069358,-0.06698962,0.08882737,-0.1417301,-0.153787,0.07111111,0.13016532,-0.01574779,12946
-0.012056901,0.055363324,0.10851211,-0.022206843,0.027128028,0.08882737,0.022206843,0.18608227,0.13016532,-0.059115727,-0.059115727,0.14769705,-0.17279507,0.05173395,-0.05173395,-0.21413302,0.03844675,-0.017777778,-0.24415225,-0.13588619,-0.3100961,0.048227604,-0.007443291,0.007443291,-0.17279507,0.11374087,0.10851211,-0.24415225,-0.12456747,0.08882737,0.03254133,-0.055363324,0.09842368,0.03254133,-0.03844675,-0.017777778,-0.08882737,-0.19986159,-0.2069358,-0.14769705,0.1417301,-0.13016532,0.019930797,0.2214533,-0.027128028,-0.06698962,-0.2069358,0.1417301,-0.008858131,-0.029773165,0.075355634,-0.18608227,0.02460592,0.075355634,0.06698962,0.12456747,0.153787,-0.0009842368,0.041584007,0.16633603,-0.1417301,-0.12456747,0.18608227,-0.12456747,12948
0.1417301,-0.0022145328,0.103406385,-0.16,0.09842368,0.21413302,-0.2679585,0.11909266,-0.048227604,0.14769705,0.004982699,-0.1417301,-0.12456747,0.010396002,-0.13016532,0.2069358,0.048227604,0.17937717,0.11374087,-0.059115727,-0.022206843,-0.075355634,0.05173395,0.103406385,-0.075355634,0.12456747,0.25196463,-0.153787,0.13016532,-0.022206843,0.027128028,0.03844675,0.13016532,-0.11909266,0.019930797,0.075355634,0.11374087,0.1417301,0.07111111,-0.13016532,0.075355634,-0.09842368,0.075355634,-0.16633603,-0.12456747,0.05173395,0.022206843,-0.17279507,0.02460592,-0.11909266,0.19986159,-0.25196463,0.05173395,0.05173395,0.075355634,-0.13016532,-0.19291042,-0.16633603,-0.09356401,0.12456747,-0.14769705,0.05173395,-0.17937717,0.01574779,12950
0.029773165,-0.12456747,0.044844292,0.027128028,0.09356401,0.21413302,0.00153787,-0.08421376,0.010396002,0.11909266,-0.075355634,-0.16,-0.012056901,-0.059115727,-0.153787,-0.06698962,-0.13588619,0.14769705,0.041584007,-0.029773165,-0.19986159,-0.013840831,-0.09356401,0.012056901,-0.048227604,0.11909266,0.2214533,-0.24415225,0.13016532,0.103406385,0.004982699,0.00615148,0.03254133,-0.21413302,-0.13016532,0.12456747,0.048227604,-0.010396002,0.153787,-0.2679585,0.048227604,-0.13588619,0.041584007,-0.25196463,0.013840831,0.010396002,0.048227604,-0.08421376,-0.09842368,-0.30142254,0.044844292,-0.09842368,0.059115727,0.11909266,0.13016532,0.03254133,-0.37425604,-0.103406385,-0.07972319,-0.017777778,-0.03844675,0.03254133,0.048227604,0.09842368,12953
0.035432525,-0.12456747,0.019930797,-0.103406385,-0.09356401,-0.14769705,-0.035432525,0.22889657,0.13588619,-0.01574779,0.09842368,0.010396002,-0.059115727,-0.06698962,-0.10851211,-0.08421376,0.075355634,0.035432525,0.13016532,-0.153787,0.07111111,-0.10851211,0.00153787,-0.075355634,0.09842368,0.24415225,-0.19986159,0.11374087,0.27613994,-0.11374087,0.16,0.09842368,0.16633603,0.103406385,-0.08421376,-0.06299116,0.13016532,0.055363324,0.055363324,0.13588619,-0.19986159,-0.10851211,-0.13016532,0.17279507,0.007443291,0.08882737,-0.041584007,-0.11374087,0.24415225,-0.02460592,0.07111111,-0.13016532,-0.01574779,0.05173395,0.1417301,0.19986159,0.18608227,0.07111111,-0.11374087,-0.0039369473,-0.16633603,0.12456747,0.19986159,0.16,12955
0.13588619,-0.16633603,0.044844292,-0.17279507,-0.07972319,-0.14769705,-0.06299116,0.2364629,-0.00615148,-0.00153787,0.16633603,0.055363324,-0.03844675,-0.08421376,-0.153787,-0.07972319,-0.07111111,-0.035432525,0.11374087,-0.035432525,0.09842368,-0.14769705,0.01574779,-0.11909266,0.029773165,0.13588619,-0.12456747,0.044844292,0.30142254,-0.06698962,0.11374087,0.022206843,0.08421376,0.09842368,-0.1417301,0.153787,0.24415225,-0.07111111,0.03254133,0.06698962,-0.27613994,-0.06299116,-0.1417301,0.19291042,-0.035432525,0.11909266,0.09356401,-0.16,0.1417301,-0.13016532,0.08421376,-0.1417301,-0.048227604,-0.05173395,0.06299116,0.19291042,0.18608227,0.06299116,-0.11374087,-0.055363324,-0.17279507,0.16,0.12456747,0.09356401,12963
