total_population,pop_density,maxdist_road,meandist_road,id
0,0,38551,37761,10992
3,1,9147,8333,10994
20,12,4634,3796,11006
810,497,912,266,11008
0,0,37898,37030,11020
5,3,50000,50000,11031
3,1,3030,2202,11037
0,0,12264,11616,11039
0,0,50000,50000,11048
0,0,17721,16985,11063
0,0,50000,50000,11070
0,0,11576,10738,11071
0,0,6128,5489,11075
0,0,8823,8181,11085
0,0,6099,5449,11120
14,8,11034,10449,11132
0,0,1030,350,11181
12,7,2499,1650,11205
0,0,21869,21009,11217
26,15,1553,929,11251
16,9,984,320,11258
36,22,1294,637,11260
0,0,13497,12658,11271
204,125,5232,4390,11293
0,0,12129,11238,11316
18,11,2108,1365,11319
0,0,50000,50000,11326
0,0,5054,4295,11344
0,0,3838,3080,11350
7,4,3463,2727,11352
0,0,1473,619,11374
0,0,7111,6361,11383
5,3,5194,4381,11423
1,0,933,359,11449
0,0,17478,16600,11461
0,0,18077,17255,11476
4,2,11258,10582,11482
0,0,1085,451,11488
48,29,5764,4915,11494
5,3,22683,21986,11496
0,0,6186,5321,11508
0,0,50000,50000,11522
296,181,1023,376,11530
18,11,940,391,11543
13,8,7719,6845,11552
0,0,50000,50000,11590
6,3,13355,12727,11592
0,0,13213,12600,11603
94,58,2295,1848,11617
11,7,7626,6887,11620
0,0,41718,40894,11625
44,27,10082,9253,11647
0,0,50000,50000,11661
1,0,2629,1944,11667
0,0,2560,1763,11673
1,0,4031,3219,11680
2397,1471,295,60,11682
0,0,10369,9627,11683
228,140,1723,1185,11702
1,0,50000,50000,11711
0,0,50000,50000,11712
0,0,50000,50000,11718
0,0,25591,24948,11731
177,108,1420,745,11734
3,2,1617,920,11743
3,2,2374,1692,11745
0,0,3104,2258,11752
12,7,5315,4445,11753
0,0,1354,610,11758
1,0,2454,1612,11764
8,5,1413,602,11773
0,0,50000,50000,11774
11531,7077,1016,397,11782
31,19,2243,1615,11787
5,3,1315,470,11804
0,0,2318,1542,11807
3,2,16544,15727,11813
0,0,50000,50000,11818
2,1,3525,2652,11825
0,0,41518,40740,11835
2,1,5999,5263,11841
31,19,3704,3032,11842
24,15,1201,408,11864
14,8,1351,506,11865
8,5,2981,2149,11869
0,0,41440,40740,11872
10,6,3970,3138,11874
253,155,390,96,11894
2,1,2915,2415,11912
0,0,2950,2149,11917
0,0,4912,4278,11925
0,0,42809,41951,11964
1646,1010,988,261,11980
80,49,12944,12161,11988
2,1,4566,3886,11991
17,10,919,316,11998
15,9,1806,1184,12003
3,2,1647,947,12007
0,0,50000,50000,12036
0,0,50000,50000,12055
0,0,50000,50000,12077
0,0,50000,50000,12080
0,0,50000,50000,12086
27,16,1226,411,12092
0,0,5881,5247,12104
487,298,1343,678,12110
0,0,7424,6839,12112
4,3,9398,8843,12121
3,2,6065,5220,12129
0,0,24417,23760,12136
0,0,29224,28366,12140
7,4,10067,9395,12148
51,31,1293,570,12149
0,0,7557,6808,12151
72,44,476,163,12158
0,0,5749,4968,12164
27,16,5665,4991,12172
0,0,37538,36904,12186
0,0,50000,50000,12189
0,0,6939,6229,12190
1,0,3064,2217,12200
0,0,16630,15755,12209
0,0,31620,30837,12213
0,0,10383,9563,12253
0,0,1186,401,12255
24,15,4357,3533,12269
0,0,6455,5886,12273
0,0,2809,2095,12274
0,0,8151,7491,12287
6,4,4007,3173,12310
0,0,39798,39042,12324
19,11,1369,602,12335
0,0,14696,13877,12336
0,0,6250,5575,12342
126,77,7519,6846,12352
0,0,15880,15198,12373
15,9,8954,8096,12404
15,9,2675,1943,12408
0,0,29868,28966,12409
0,0,6416,5597,12422
0,0,3825,3103,12427
2,1,4176,3462,12431
2,1,4459,3707,12437
3,2,4155,3268,12446
0,0,7363,6669,12452
0,0,16447,15681,12459
0,0,25724,24842,12479
4,2,26013,25209,12489
0,0,3431,2730,12505
107,66,8980,8215,12506
0,0,8647,7791,12511
0,0,41210,40436,12539
33,20,1909,1182,12544
0,0,5421,4733,12545
2,1,1031,319,12560
0,0,4880,4053,12561
0,0,9898,9053,12568
0,0,1716,965,12573
0,0,1247,483,12585
82,50,3122,2264,12600
0,0,50000,50000,12611
0,0,48773,47898,12638
8,5,12583,11863,12639
0,0,2269,1461,12646
5,3,1653,913,12657
2,1,12772,12142,12671
0,0,7549,6730,12683
0,0,37170,36362,12691
4,2,3210,2483,12695
0,0,9851,9033,12704
18,11,1776,1026,12711
5,3,13007,12136,12715
20,12,8217,7410,12739
0,0,2944,2183,12742
29,18,6465,5818,12746
0,0,3368,2497,12749
41,25,5600,4992,12773
27,17,851,498,12777
0,0,46394,45691,12788
0,0,50000,50000,12805
0,0,3798,2910,12835
329,202,419,103,12836
0,0,50000,50000,12843
41,25,8210,7380,12847
0,0,50000,50000,12866
100,61,2961,2117,12889
2,1,21449,20794,12891
3,1,1168,433,12892
11,6,11895,11049,12904
0,0,752,282,12922
0,0,3567,2875,12940
0,0,1277,459,12957
2,1,6092,5384,12962
1,0,50000,50000,13005
197,121,1409,572,13007
0,0,16923,16185,13015
0,0,50000,50000,13016
177,108,1217,462,13020
0,0,50000,50000,13039
0,0,50000,50000,13044
0,0,15841,15060,13054
119,73,1033,298,13059
0,0,49999,49699,13064
0,0,50000,50000,13089
0,0,24745,24015,13092
0,0,5382,4535,13098
81,49,19924,19278,13102
1,1,3054,2202,13116
0,0,12362,11613,13117
0,0,50000,50000,13122
0,0,16389,15619,13128
0,0,20854,19963,13132
7,4,594,222,13139
0,0,18906,18071,13158
35,21,2593,1789,13159
59,36,1680,844,13166
0,0,1021,498,13171
0,0,50000,50000,13173
105,64,5568,4867,13178
0,0,13137,12338,13187
0,0,50000,50000,13203
0,0,50000,50000,13211
688,422,421,148,13239
96,59,708,318,13253
0,0,6339,5538,13255
1,0,2717,2065,13256
661,406,1242,423,13260
0,0,2937,2175,13262
1,0,2431,1745,13265
1,0,1754,1016,13272
0,0,50000,50000,13274
0,0,6517,5664,13276
10,6,13493,12650,13289
5,3,1010,418,13307
52,32,792,288,13327
7,4,5113,4491,13334
0,0,22296,21503,13342
0,0,50000,50000,13356
58,35,5413,4558,13378
9,5,2143,1398,13380
0,0,6793,5928,13384
0,0,39361,38658,13388
161,99,21115,20262,13392
0,0,6570,5761,13402
0,0,16677,15828,13436
0,0,1911,1036,13456
90,55,3786,3039,13457
0,0,50000,50000,13464
208,127,1324,529,13480
0,0,19578,18791,13488
16,10,3631,2897,13505
4,2,1526,690,13510
0,0,20055,19258,13517
5,3,6820,5947,13519
0,0,49999,49460,13525
0,0,21592,21000,13527
9,6,1527,850,13531
362,222,1923,1344,13534
19,12,2285,1396,13537
8,4,1718,919,13546
113,69,3710,2965,13550
4,2,1606,829,13579
0,0,46514,45637,13590
0,0,10044,9292,13621
0,0,50000,50000,13626
7,4,4099,3261,13631
0,0,50000,50000,13635
9,5,23108,22248,13648
152,93,2332,1488,13652
2,1,3690,2810,13656
205,125,14348,13639,13661
3,1,9187,8509,13664
69,42,6114,5254,13682
0,0,3575,2774,13686
0,0,11760,10918,13706
0,0,5712,5088,13723
174,107,790,319,13736
0,0,50000,50000,13738
2,1,1773,1021,13767
0,0,50000,50000,13779
0,0,5800,5224,13782
0,0,50000,50000,13787
6,4,2160,1471,13800
47,29,7940,7241,13803
0,0,50000,50000,13810
249,153,1244,464,13832
127,78,2275,1649,13853
3,1,19012,18263,13857
42,25,1353,625,13859
0,0,35957,35074,13864
0,0,50000,50000,13866
0,0,40881,40161,13874
199,122,2198,1691,13875
1,1,1064,430,13877
0,0,50000,50000,13901
1337,820,1896,1121,13902
252,155,750,311,13908
1,0,11030,10183,13920
0,0,15140,14403,13929
60,37,2034,1231,13932
137,84,1010,481,13939
144,88,4658,3943,13982
0,0,32175,31419,14003
129,79,3865,3193,14014
0,0,20225,19390,14016
73,45,1703,1011,14019
0,0,50000,50000,14021
71,43,2237,1564,14037
0,0,856,314,14044
20,12,1953,1245,14048
1,0,7365,6502,14055
0,0,50000,50000,14067
508,312,1162,671,14070
0,0,50000,50000,14087
0,0,50000,50000,14119
67,41,753,242,14128
0,0,13598,12947,14130
0,0,36648,35867,14134
45,28,998,358,14142
0,0,50000,50000,14145
1,0,6161,5340,14149
25,15,1000,376,14156
1,1,13157,12377,14205
2,1,33128,32271,14226
223,137,459,215,14240
0,0,50000,50000,14247
0,0,12161,11522,14252
0,0,3032,2392,14259
20,12,2566,1960,14263
0,0,1654,962,14277
0,0,2405,1984,14299
0,0,2746,2071,14300
60,37,868,305,14309
0,0,42710,41854,14318
40,25,11280,10411,14323
0,0,1270,633,14326
25,15,2501,1797,14336
0,0,23859,23019,14343
20,12,1483,910,14364
0,0,35524,34785,14366
0,0,14030,13303,14373
18,11,3219,2330,14386
595,365,850,287,14415
2,1,10068,9209,14417
146,90,888,320,14444
0,0,24415,23532,14451
2,1,4182,3456,14465
0,0,27707,26960,14473
0,0,9883,9113,14477
0,0,22473,21752,14493
17,10,8992,8164,14515
25,15,966,332,14524
0,0,4667,3874,14526
0,0,12203,11316,14541
13,8,2439,1612,14543
0,0,50000,50000,14555
48,29,1592,713,14580
0,0,27915,27033,14585
5,3,2293,1629,14595
0,0,3791,2918,14600
0,0,37102,36344,14617
19,11,1523,721,14621
0,0,24933,24250,14627
18,11,1815,999,14631
0,0,7187,6417,14640
0,0,50000,50000,14645
1,1,13068,12304,14672
367,225,4619,4186,14676
7,4,4300,3459,14699
4,2,1137,458,14702
0,0,6029,5172,14706
0,0,10311,9458,14718
0,0,9506,8767,14738
69,42,1021,298,14749
0,0,4814,4185,14765
0,0,11799,10922,14787
5,3,1991,1170,14788
41,25,11410,10537,14801
0,0,3861,3226,14804
0,0,50000,50000,14805
0,0,6390,5684,14820
0,0,31543,30676,14828
1194,733,588,175,14844
0,0,50000,50000,14852
0,0,9069,8320,14864
0,0,50000,50000,14871
171,105,986,317,14873
0,0,50000,50000,14876
0,0,50000,50000,14878
35,21,3913,3062,14896
43,26,1348,729,14905
2,1,41182,40300,14907
5,3,7116,6254,14910
0,0,5117,4285,14911
0,0,4716,4103,14915
0,0,9361,8689,14922
8,5,1542,705,14940
2,1,6268,5346,14949
0,0,1537,939,14953
0,0,50000,50000,14954
2,1,18290,17626,14964
0,0,37654,36936,14970
0,0,48906,48226,14977
3,2,50000,50000,14988
0,0,3292,2452,14991
0,0,21999,21353,14997
28,17,4214,3560,15027
2,1,15500,14852,15049
0,0,1600,919,15052
29,18,4841,3970,15062
340,208,1034,274,15074
9,6,1964,1292,15080
219,134,2841,2135,15089
44,27,1401,552,15092
45,27,2607,1901,15097
35,22,3191,2526,15110
0,0,746,325,15113
1,1,4315,3460,15132
0,0,2270,1592,15137
0,0,7759,7037,15144
198,121,1941,1076,15171
10,6,1811,1049,15197
1,0,4514,3758,15242
0,0,50000,50000,15260
0,0,2231,1604,15267
290,178,2374,1536,15274
0,0,49005,48133,15277
36,22,1225,453,15295
0,0,47701,47027,15299
261,160,2444,1598,15300
2,1,2220,1364,15335
28,17,1356,491,15337
7,4,5442,4683,15349
1,0,1761,1035,15388
0,0,6235,5410,15390
7,4,1502,685,15418
0,0,50000,50000,15422
0,0,49999,49732,15429
90,55,2289,1468,15436
0,0,2649,2128,15464
0,0,5660,5007,15470
2,1,2867,2142,15474
1,0,1018,408,15476
0,0,10759,9969,15517
1,0,24688,23855,15523
4,3,3957,3196,15525
22,13,1526,844,15529
0,0,50000,50000,15532
60,36,3239,2385,15540
121,74,2825,1992,15549
3,2,10630,9999,15553
66,40,1116,494,15561
1251,768,1944,1224,15566
0,0,13277,12447,15605
0,0,50000,50000,15622
14,8,1121,381,15636
0,0,1753,903,15642
0,0,50000,50000,15661
0,0,28898,28109,15670
5,3,9147,8315,15675
1,0,3927,3126,15681
30,18,5593,4743,15695
580,356,1744,1034,15697
24,14,2963,2283,15704
0,0,2163,1555,15705
0,0,7162,6464,15722
7,4,1725,1115,15737
76,46,5908,5073,15741
0,0,50000,50000,15751
78,48,1160,795,15764
0,0,1249,472,15771
28,17,1386,829,15775
214,131,3067,2237,15784
0,0,21891,21081,15789
39,24,4723,3876,15806
0,0,999,413,15817
0,0,9150,8487,15841
31,19,2048,1244,15844
0,0,4337,3612,15845
0,0,50000,50000,15873
105,65,8269,7397,15888
0,0,50000,50000,15893
0,0,25018,24377,15903
18,11,1082,367,15904
14,9,2764,2005,15914
6,3,15223,14445,15935
0,0,50000,50000,15952
0,0,5357,4645,15956
5,3,3712,3082,15967
0,0,26154,25371,15969
0,0,3849,3078,15978
9,5,1741,1279,15994
0,0,33594,32715,16011
1,0,19042,18187,16022
37,22,2654,1824,16046
451,276,1842,972,16049
37,23,7023,6404,16058
0,0,30577,29730,16059
0,0,22986,22116,16068
0,0,2584,1833,16078
0,0,24732,23841,16079
18,11,1416,710,16082
3,2,20151,19699,16083
0,0,50000,50000,16085
57,35,1780,935,16099
2,1,46993,46206,16108
0,0,5876,5222,16121
564,346,2704,1795,16123
0,0,36089,35295,16127
0,0,50000,50000,16137
10,6,2008,1169,16147
4,3,33951,33174,16151
0,0,50000,50000,16152
19,11,771,266,16153
817,501,511,180,16165
58,36,7519,6820,16191
156,95,1204,463,16192
209,128,646,222,16198
0,0,50000,50000,16213
112,68,1444,682,16227
1,0,5591,4893,16235
22,13,1670,827,16236
25,15,2067,1322,16243
0,0,1984,1324,16244
13,8,1320,511,16245
1,0,9473,8799,16260
0,0,50000,50000,16275
0,0,8670,7956,16301
0,0,23846,23102,16320
6,4,1239,431,16322
0,0,50000,50000,16377
0,0,50000,50000,16387
0,0,50000,50000,16388
0,0,7807,7045,16390
0,0,1872,1025,16419
0,0,7018,6265,16421
0,0,50000,50000,16425
13,8,10801,9951,16439
46,28,3092,2371,16453
10,6,2488,1657,16454
44,27,901,355,16464
0,0,50000,50000,16469
4,2,7628,6896,16470
0,0,3268,2456,16471
0,0,3331,2588,16473
17,10,1835,1102,16484
0,0,13238,12397,16485
1,0,50000,50000,16489
122,75,1631,983,16492
5,3,1981,1274,16504
0,0,9551,8738,16525
2,1,2124,1438,16531
0,0,39741,38932,16535
0,0,28992,28116,16550
0,0,22252,21435,16558
0,0,3679,2839,16571
1,0,2163,1495,16579
5493,3371,1110,492,16590
193,118,3359,2645,16607
0,0,33165,32394,16618
332,203,699,200,16623
3,2,6942,6242,16633
4,3,3528,2796,16643
0,0,50000,50000,16645
0,0,20388,19538,16646
28,17,1670,792,16653
0,0,4280,3410,16654
0,0,29634,28899,16659
0,0,50000,50000,16669
0,0,49156,48291,16706
2,1,4054,3288,16728
0,0,7163,6454,16735
18,11,2812,2037,16755
0,0,34069,33232,16764
45,27,2442,1554,16795
0,0,44500,43609,16799
0,0,4102,3204,16807
0,0,8593,7918,16818
0,0,50000,50000,16833
3,2,20009,19167,16834
0,0,14470,13632,16838
0,0,6822,5936,16846
0,0,2896,2076,16848
0,0,50000,50000,16856
0,0,50000,50000,16859
2,1,6060,5584,16863
0,0,11768,10875,16881
0,0,50000,50000,16883
0,0,26370,25553,16892
35,21,1986,1271,16917
0,0,50000,50000,16931
0,0,50000,50000,16939
0,0,11672,10967,16961
73,45,745,276,16963
0,0,10018,9361,16968
7,4,1694,829,16988
0,0,30131,29324,16993
0,0,23406,22517,16997
0,0,4756,3968,17002
648,397,2391,1610,17007
40,24,1494,686,17016
203,124,875,332,17028
90,55,1964,1175,17035
3,2,24851,24067,17044
0,0,2285,1620,17048
0,0,1278,544,17051
0,0,49999,49785,17068
0,0,882,303,17069
0,0,38458,37623,17071
212,130,4476,3641,17075
2,1,8416,7749,17085
0,0,20686,19938,17112
0,0,5689,4954,17116
0,0,7137,6342,17122
19,11,2255,1496,17126
2,1,14379,13721,17130
30,18,1039,428,17144
486,298,1545,996,17158
27,16,990,307,17162
4,2,33541,32880,17164
0,0,50000,50000,17170
157,96,1795,966,17191
5,3,2113,1276,17203
0,0,2774,2130,17207
3,1,4172,3456,17220
0,0,50000,50000,17242
0,0,33434,32615,17278
0,0,35678,34987,17279
0,0,18707,17813,17283
6,4,4505,3821,17294
0,0,10229,9339,17308
0,0,15367,14557,17316
49,30,1551,807,17335
134,82,10092,9266,17346
1,0,4451,3694,17354
0,0,50000,50000,17357
0,0,16824,16110,17377
1,1,20149,19321,17396
29,18,1256,464,17417
0,0,4576,3888,17438
6,3,23537,22741,17441
0,0,50000,50000,17442
0,0,50000,50000,17452
0,0,29456,28657,17453
1540,945,765,293,17472
0,0,1120,400,17502
26,16,4439,3801,17545
0,0,2849,1952,17560
5,3,9900,9039,17567
12,7,6380,5508,17579
27,16,7921,7262,17595
23,14,599,237,17601
4,2,8001,7138,17605
3,1,37510,36667,17614
0,0,9969,9216,17619
0,0,50000,50000,17621
0,0,5643,4887,17632
18,11,10574,9698,17644
0,0,50000,50000,17664
1,0,15020,14136,17666
0,0,30226,29372,17674
0,0,839,323,17675
0,0,10265,9377,17677
17,10,1971,1465,17680
37,23,10622,10074,17682
0,0,1565,946,17696
40,24,4713,3929,17704
0,0,3601,2826,17717
73,44,1541,747,17724
2,1,11087,10285,17725
0,0,7494,6808,17731
1,1,1455,658,17747
0,0,4112,3245,17754
1,0,27716,26966,17760
0,0,5856,5010,17774
11,6,2004,1132,17787
0,0,50000,50000,17798
0,0,11919,11230,17799
1,0,10166,9438,17812
0,0,5864,5039,17819
2,1,1413,764,17824
0,0,50000,50000,17851
3,2,869,313,17866
10,6,7385,6675,17879
0,0,13550,12872,17893
0,0,18730,17888,17905
0,0,49999,49559,17926
0,0,10318,9523,17953
0,0,15466,14758,17959
0,0,50000,50000,17965
0,0,45004,44345,17968
0,0,50000,50000,17969
42,25,2652,2008,17972
28,17,1721,1034,17986
2,1,2579,1739,17993
0,0,6407,5579,17998
1,1,12422,11708,18008
34,21,1039,379,18009
88,54,1598,907,18018
13,8,807,320,18034
3,2,3575,2863,18040
0,0,1380,545,18062
0,0,50000,50000,18065
2,1,7858,7200,18084
0,0,13200,12350,18092
98,60,818,217,18108
0,0,34755,33886,18111
380,233,1637,1213,18126
16,9,2652,1842,18139
1,0,6906,6026,18140
19,11,2160,1370,18142
174,106,466,150,18162
46,28,8849,7973,18170
10,6,5356,4655,18185
0,0,8766,8117,18211
0,0,35259,34418,18217
0,0,50000,50000,18245
0,0,5624,4773,18246
0,0,3401,2786,18271
0,0,3720,2851,18296
4,2,4378,3571,18315
0,0,50000,50000,18316
0,0,4829,3956,18335
2,1,7140,6483,18348
0,0,50000,50000,18357
36,22,6345,5476,18359
0,0,7353,6440,18361
3,1,41869,40996,18368
37,23,7441,6603,18369
14,8,4939,4083,18382
0,0,12014,11143,18393
108,66,3978,3128,18406
1,0,26987,26143,18439
104,64,766,263,18449
0,0,3750,3088,18490
0,0,29433,28701,18511
29,18,2547,1946,18517
88,54,1354,557,18567
0,0,14232,13506,18568
52,32,4604,3737,18573
0,0,15360,14530,18589
0,0,5933,5290,18591
6,3,10885,10028,18594
0,0,10666,9912,18597
0,0,12620,11827,18599
0,0,8771,7879,18600
0,0,9981,9248,18615
2,1,1448,622,18617
0,0,2352,1728,18619
1451,890,2440,2055,18621
0,0,50000,50000,18629
0,0,4594,3891,18630
0,0,36828,36177,18637
14,8,30804,30060,18640
3,2,5444,4610,18661
0,0,3194,2479,18662
9,5,1820,1076,18667
0,0,19964,19334,18695
12,7,1054,418,18696
211,130,1080,432,18703
21,13,3807,2922,18721
164,100,2807,2022,18736
1,0,3717,2849,18738
32,20,10303,9579,18750
1,1,10212,9397,18772
0,0,20384,19744,18773
578,355,2071,1263,18779
0,0,50000,50000,18789
4,2,19723,18839,18804
298,183,8521,7743,18821
0,0,6601,5902,18828
0,0,40214,39521,18846
1,0,12004,11281,18849
0,0,4634,3825,18864
2,1,3040,2309,18883
1,0,19916,19119,18885
12,7,2050,1222,18892
0,0,50000,50000,18906
0,0,5670,4830,18917
1,0,50000,50000,18922
31,19,25433,24551,18927
8,5,19149,18298,18934
0,0,3961,3156,18936
0,0,44783,44059,18947
10,6,2109,1312,18949
5,3,2390,2004,18953
7,4,1621,829,18990
2,1,18832,17964,19012
0,0,5082,4224,19036
72,44,810,261,19044
0,0,4052,3199,19046
0,0,21655,20868,19051
11,7,3809,3154,19056
2,1,11853,11037,19071
1,0,2375,1581,19098
0,0,7408,6536,19099
99,61,2370,1785,19120
2,1,2676,1988,19124
0,0,1550,676,19141
0,0,13798,13015,19144
5,3,1633,755,19156
0,0,11671,11059,19158
0,0,17021,16134,19160
1,1,3191,2335,19163
0,0,2564,1703,19165
4,2,2887,2034,19173
6,3,9480,8782,19176
1,0,701,318,19243
1,0,4447,3811,19252
0,0,5203,4394,19258
0,0,3466,2803,19262
21,13,5477,4817,19270
134,82,850,321,19285
3,1,5857,5137,19287
50,30,1409,582,19304
0,0,50000,50000,19325
1,0,1601,824,19341
91,56,3059,2407,19344
0,0,6719,5993,19357
0,0,18839,18047,19359
0,0,2827,1991,19369
0,0,3113,2412,19372
0,0,1331,656,19376
42,26,3441,2742,19407
2,1,2543,1705,19427
0,0,1165,522,19432
0,0,16884,16007,19434
0,0,50000,50000,19449
682,418,484,129,19451
156,96,1571,750,19467
0,0,14645,13880,19480
12,7,1871,1215,19483
255,156,1348,506,19485
0,0,9982,9208,19495
0,0,4654,4013,19498
14,9,2949,2199,19514
105,64,692,198,19530
16,9,2061,1240,19532
0,0,15912,15120,19534
8,5,1243,766,19538
2,1,3527,2654,19546
23,14,3892,3044,19547
0,0,13492,12623,19548
0,0,5471,4813,19554
81,49,2655,2071,19557
765,469,3141,2456,19558
0,0,50000,50000,19568
9,5,3586,2816,19583
0,0,2186,1546,19597
12,7,1935,1571,19607
384,236,1468,608,19613
943,578,679,194,19626
49,30,1183,500,19627
50,30,963,311,19630
42,26,1305,526,19636
0,0,6478,5605,19647
38,23,2474,1638,19658
0,0,8433,7557,19662
36,22,788,281,19704
0,0,38390,37717,19733
0,0,50000,50000,19752
0,0,7539,6706,19763
1,0,4035,3312,19780
0,0,10461,9825,19791
0,0,50000,50000,19819
0,0,50000,50000,19827
2,1,6098,5310,19849
0,0,9390,8559,19851
2,1,12705,11826,19853
0,0,1390,739,19857
19,11,6644,5987,19860
86,52,1917,1294,19862
0,0,15815,15259,19867
0,0,50000,50000,19874
0,0,19740,18891,19908
0,0,8050,7202,19914
0,0,50000,50000,19918
1,0,16226,15361,19954
0,0,49999,49773,19961
4,2,3396,2521,19978
14,8,1619,999,19983
0,0,50000,50000,20011
0,0,50000,50000,20023
662,406,1499,696,20035
0,0,12069,11291,20048
0,0,1386,603,20051
0,0,1278,575,20073
0,0,24500,23638,20090
15,9,27502,26823,20119
10,6,2600,1716,20147
0,0,50000,50000,20158
84,51,2330,1541,20161
0,0,3580,2741,20180
90,55,3439,2590,20190
52,32,3021,2218,20193
2,1,2242,1454,20198
0,0,50000,50000,20200
0,0,50000,50000,20203
1,0,6063,5399,20234
0,0,1785,924,20235
740,454,425,80,20238
0,0,15451,14702,20243
2,1,3455,2632,20255
1,1,1596,866,20270
6,3,5927,5141,20296
7,4,26210,25338,20311
21,13,2322,1718,20323
8,5,50000,50000,20328
166,102,2363,1460,20330
3,2,24394,23529,20341
1,1,20412,19529,20347
0,0,5160,4253,20351
7,4,3256,2443,20375
0,0,2141,1320,20386
852,523,729,269,20415
0,0,21384,20570,20437
60,37,807,306,20446
0,0,1664,951,20456
0,0,7385,6621,20459
2,1,1693,918,20464
98,60,4267,3394,20473
0,0,50000,50000,20491
1,0,27649,26781,20512
13,8,2354,1825,20513
105,64,904,340,20522
3,2,4160,3440,20524
153,94,8009,7179,20528
114,70,1194,401,20532
0,0,8665,7965,20539
0,0,26665,25809,20541
3,2,3671,2956,20573
22,13,4303,3680,20578
0,0,2819,1954,20579
0,0,2151,1307,20581
0,0,10911,10037,20582
224,138,3282,2600,20590
1,1,2203,1420,20611
1,1,13798,13135,20629
731,449,3721,2852,20655
15,9,4294,3603,20659
10,6,4475,3734,20675
0,0,38473,37587,20686
67,41,4609,3960,20696
0,0,50000,50000,20698
0,0,14589,13728,20700
641,393,1442,787,20705
0,0,823,326,20726
1,1,50000,50000,20753
0,0,18320,17458,20754
0,0,1228,608,20762
0,0,50000,50000,20765
11,7,9678,8801,20766
0,0,3766,3122,20785
32,20,3904,3056,20795
0,0,50000,50000,20802
0,0,2522,1697,20811
25,15,10518,9635,20819
1,1,8289,7420,20843
4,2,2009,1235,20844
0,0,9314,8589,20852
1,0,21340,20545,20858
0,0,19613,18926,20865
0,0,50000,50000,20870
0,0,7413,6554,20887
4,2,5401,4646,20905
3,2,3020,2103,20920
6,3,13043,12239,20922
0,0,1170,397,20932
0,0,14490,13865,20937
0,0,1367,705,20947
5,3,17862,16993,20963
1,1,3021,2340,20975
0,0,12188,11376,20979
3,2,1907,1265,20981
57,34,7407,6707,21001
1,0,3290,2602,21007
2,1,776,268,21008
501,307,1508,736,21070
1,0,912,298,21092
4,2,40917,40236,21098
0,0,10389,9541,21103
0,0,9393,8578,21106
0,0,14888,13996,21148
1,0,4920,4070,21149
0,0,50000,50000,21156
0,0,4435,3578,21161
0,0,50000,50000,21185
0,0,50000,50000,21199
0,0,12211,11496,21200
1,0,6649,5806,21209
18,11,12411,11715,21213
170,104,8002,7337,21227
0,0,26809,25960,21233
2,1,2360,1656,21248
82,50,4241,3351,21254
0,0,50000,50000,21256
17,10,9007,8220,21279
26,16,3840,2961,21304
2,1,1681,975,21312
177,108,500,121,21317
0,0,50000,50000,21318
0,0,50000,50000,21328
2,1,2215,1442,21329
0,0,50000,50000,21331
0,0,1163,398,21335
0,0,32651,31795,21349
160,98,1151,631,21351
7,4,6681,5845,21389
0,0,25262,24382,21392
0,0,50000,50000,21433
12,7,42382,41564,21435
0,0,5167,4498,21457
752,461,1317,664,21478
2,1,50000,50000,21490
1,1,1514,878,21507
1,1,35391,34549,21522
0,0,3423,2791,21523
0,0,50000,50000,21530
0,0,4830,3952,21540
0,0,50000,50000,21558
18,11,2103,1232,21574
0,0,50000,50000,21576
0,0,25827,25061,21582
0,0,3774,3083,21585
0,0,50000,50000,21594
19,12,1224,534,21606
0,0,14496,13621,21620
0,0,50000,50000,21622
21,13,1812,1150,21631
6,4,10064,9170,21638
3,2,4103,3307,21649
2,1,769,381,21652
5,3,10995,10289,21657
84,51,6662,5799,21658
0,0,4870,4022,21670
1469,901,726,253,21684
0,0,15544,14654,21702
0,0,2441,1616,21734
11,6,1326,613,21746
9,5,5610,4985,21749
0,0,2269,1626,21754
4,2,8950,8103,21755
8,5,4422,3730,21756
105,64,1328,609,21765
0,0,13006,12304,21771
0,0,50000,50000,21781
170,104,3875,3030,21785
475,291,3871,3005,21796
4,2,18440,17635,21814
0,0,50000,50000,21833
0,0,50000,50000,21834
1,1,23099,22394,21881
0,0,50000,50000,21882
0,0,50000,50000,21891
1,0,5890,5153,21896
0,0,4917,4216,21917
0,0,46795,46079,21937
0,0,12676,11884,21950
178,109,1710,920,21953
2,1,4506,3621,21957
4,2,1315,655,21963
3,2,25044,24156,21969
42,26,1210,568,21977
757,464,677,181,21984
0,0,39418,38702,22007
0,0,50000,50000,22017
41,25,6551,5759,22018
5,3,29558,28719,22021
0,0,8261,7474,22027
0,0,14330,13615,22042
0,0,32301,31489,22047
4,2,14484,13640,22063
0,0,6986,6327,22079
0,0,2876,2018,22096
0,0,50000,50000,22100
41,25,10220,9475,22127
