total_population,pop_density,maxdist_road,meandist_road,id
0,0,50000,50000,11211
9779,6002,186,47,11225
28,17,958,561,11230
1984,1217,727,339,11241
403,247,1653,1022,11243
414,254,1983,1159,11256
0,0,4985,4340,11279
1,0,12235,11373,11280
15,9,3001,2200,11332
71,44,10789,10128,11341
12,7,6450,5934,11360
32,19,3701,2983,11371
0,0,50000,50000,11373
0,0,31476,30620,11388
113,69,2127,1324,11389
40,25,639,207,11396
5,3,2212,1497,11399
747,458,2031,1194,11402
0,0,14519,13809,11406
892,547,1151,516,11414
765,469,805,247,11433
681,418,923,348,11440
0,0,47497,46804,11448
0,0,50000,50000,11456
59,36,1020,357,11469
51,31,1626,1052,11474
0,0,50000,50000,11487
0,0,16636,15771,11491
48,29,5764,4915,11494
0,0,23012,22347,11498
3,2,30421,29668,11502
0,0,4920,4094,11503
0,0,1478,847,11515
4034,2476,434,156,11545
0,0,50000,50000,11547
0,0,2175,1368,11548
836,513,4271,3585,11549
1,0,1189,480,11577
978,600,208,45,11579
9,5,4446,3772,11581
0,0,50000,50000,11582
4,2,11150,10270,11614
3,2,4589,3739,11633
1,0,699,273,11639
16,10,1901,1458,11645
277,170,384,93,11679
2397,1471,295,60,11682
0,0,10369,9627,11683
14,9,2228,1860,11698
1,0,50000,50000,11711
1,0,24706,23971,11725
0,0,8206,7357,11729
0,0,2982,2241,11733
0,0,50000,50000,11741
15,9,3831,3174,11751
0,0,17658,16858,11757
11531,7077,1016,397,11782
2,1,9488,8684,11786
0,0,10223,9607,11790
5,3,1315,470,11804
2,1,3302,2712,11816
0,0,39695,38951,11817
0,0,3818,2929,11852
0,0,50000,50000,11854
416,255,502,85,11856
3,1,9749,9066,11875
219,134,3005,2253,11877
29,18,961,366,11883
253,155,390,96,11894
197,121,583,224,11907
26,16,4903,4226,11913
53,32,4948,4154,11916
0,0,2950,2149,11917
561,344,1196,656,11918
45,27,9460,8628,11924
0,0,33492,32621,11958
1207,741,821,177,11959
82,50,9977,9327,11965
993,609,1284,843,11970
2,1,4566,3886,11991
0,0,9328,8666,11999
15,9,1806,1184,12003
0,0,31722,31044,12020
2812,1726,187,40,12026
0,0,4836,4133,12035
54,33,940,301,12037
5,3,5984,5264,12038
357,219,3756,3018,12051
2581,1584,178,42,12053
33,20,5344,4710,12057
21,13,2371,1670,12067
0,0,4061,3367,12069
0,0,50000,50000,12074
0,0,5881,5247,12104
1755,1077,640,204,12106
0,0,15127,14272,12108
0,0,7557,6808,12151
0,0,21394,20603,12162
4199,2577,493,172,12169
0,0,50000,50000,12174
0,0,50000,50000,12177
0,0,3882,3105,12180
0,0,50000,50000,12189
23,14,2141,1249,12203
4,2,9639,8806,12215
50,31,4209,3629,12216
10,6,2981,2179,12227
2,1,2432,1789,12237
167,102,1493,976,12239
157,96,5697,5032,12245
7,4,3755,2871,12251
22,14,2333,1605,12256
310,190,1726,905,12261
0,0,2465,1732,12268
1561,958,333,67,12283
30,18,3555,2707,12305
230,141,1908,1115,12329
364,223,756,142,12344
3832,2352,471,192,12347
126,77,7519,6846,12352
933,572,2221,1503,12355
0,0,50000,50000,12377
1115,684,442,83,12434
9,6,3135,2291,12451
24,14,622,195,12498
118,72,719,291,12499
0,0,29097,28224,12551
5,3,1643,929,12567
17,10,991,361,12572
9,5,2967,2108,12583
0,0,14633,13905,12584
25,15,3196,2539,12587
6,3,7256,6636,12605
20,12,1365,706,12612
0,0,9621,8974,12613
3,2,33164,32513,12620
1,1,3203,2295,12622
586,359,2259,1468,12624
0,0,3203,2498,12632
1,0,50000,50000,12643
0,0,12984,12361,12645
2,1,6298,5562,12652
0,0,13606,12731,12663
2901,1780,131,22,12685
0,0,9851,9033,12704
4,2,7808,7033,12705
0,0,12031,11159,12717
0,0,3814,3068,12726
41,25,847,356,12731
0,0,6800,6150,12740
29,18,6465,5818,12746
0,0,50000,50000,12761
0,0,26987,26255,12798
0,0,50000,50000,12805
0,0,11805,11158,12816
13,8,953,337,12837
0,0,50000,50000,12848
1184,727,1121,419,12855
164,101,8445,7617,12860
376,230,834,270,12877
0,0,33627,32754,12890
13,8,2059,1434,12903
790,485,935,309,12914
0,0,13494,12671,12942
0,0,4372,3491,12947
0,0,50000,50000,12968
6,4,1560,849,12969
0,0,6964,6149,12996
0,0,45958,45317,13003
1,0,50000,50000,13005
38,23,2430,1604,13006
202,124,5982,5239,13022
23,14,3407,2652,13032
1,0,1603,773,13071
591,362,1183,364,13083
3,2,9709,9134,13115
3982,2444,1172,388,13136
0,0,50000,50000,13138
1,0,10814,10173,13148
5,3,1231,610,13155
912,560,1227,411,13156
0,0,50000,50000,13157
0,0,5494,4808,13164
43,26,1579,709,13165
0,0,12250,11425,13180
2325,1427,238,43,13193
4,3,5392,4537,13197
20,12,1352,509,13223
18,11,1048,348,13254
661,406,1242,423,13260
0,0,50000,50000,13266
1,1,1046,357,13281
13,8,3176,2341,13291
0,0,50000,50000,13299
0,0,50000,50000,13323
52,32,792,288,13327
6375,3913,355,116,13333
0,0,50000,50000,13356
163,100,1848,1003,13371
5,3,1369,673,13381
0,0,50000,50000,13403
0,0,7996,7126,13414
0,0,45922,45176,13415
0,0,50000,50000,13421
0,0,50000,50000,13432
17,10,651,193,13437
5489,3368,497,144,13439
0,0,10991,10291,13440
137,84,7131,6286,13461
0,0,50000,50000,13466
79,48,4141,3265,13474
1,0,6122,5486,13477
221,136,902,415,13483
145,89,1190,448,13486
9043,5550,232,38,13491
0,0,3216,2438,13508
75,46,787,318,13513
5,3,6820,5947,13519
19,11,2699,1938,13521
0,0,4119,3436,13540
113,69,3710,2965,13550
0,0,25093,24232,13559
4,2,1606,829,13579
28,17,2687,2106,13584
433,266,4036,3363,13615
0,0,50000,50000,13635
12,7,721,281,13636
1620,994,712,251,13651
919,564,5988,5108,13660
189,116,3081,2399,13683
0,0,50000,50000,13711
0,0,50000,50000,13720
22,13,6689,5808,13724
0,0,14077,13238,13729
364,223,441,101,13746
80,49,1871,1110,13754
6,3,7602,6914,13758
2,1,1773,1021,13767
159,97,2999,2339,13777
0,0,3089,2344,13809
15,9,4205,3537,13815
79,48,5860,4984,13825
278,170,1748,1007,13831
300,184,4106,3243,13847
17,10,6524,5690,13852
623,382,906,389,13860
0,0,50000,50000,13866
58,35,10402,9525,13883
3,2,50000,50000,13905
2,1,1218,582,13914
1314,806,806,305,13916
0,0,12215,11314,13931
0,0,1653,1015,13933
137,84,1010,481,13939
422,259,768,287,13951
0,0,1295,479,13957
191,117,3091,2351,13961
4,2,26620,25820,13965
43,26,34227,33412,13968
144,88,4658,3943,13982
4,2,972,418,13992
0,0,10305,9654,13999
0,0,50000,50000,14001
3149,1932,761,333,14011
84,51,5961,5139,14040
0,0,2217,1362,14046
0,0,50000,50000,14058
26,16,27030,26242,14063
0,0,50000,50000,14065
0,0,50000,50000,14067
0,0,50000,50000,14081
0,0,30919,30108,14082
0,0,50000,50000,14085
0,0,50000,50000,14096
1,0,2680,1796,14109
67,41,753,242,14128
0,0,8589,7814,14159
0,0,50000,50000,14175
8,4,2484,1840,14180
13,8,1271,490,14233
7,4,3476,2685,14234
810,497,2391,1540,14238
2166,1329,1349,567,14244
184,113,2436,1915,14262
22,13,11629,10819,14278
0,0,17721,16959,14302
83,51,2435,1599,14303
0,0,1270,633,14326
0,0,16726,15994,14368
17,10,2635,1969,14369
70,43,9406,9012,14371
0,0,27843,26984,14378
47,29,1389,711,14379
20,12,2586,1774,14381
0,0,50000,50000,14383
0,0,3479,2825,14390
0,0,909,343,14400
156,95,1932,1206,14407
0,0,50000,50000,14410
0,0,3974,3130,14411
27,16,13468,12811,14413
0,0,16760,15954,14430
180,110,2666,2084,14431
0,0,50000,50000,14433
35,21,22941,22105,14437
15,9,1169,506,14439
3,2,5245,4436,14462
2,1,16923,16043,14464
0,0,27707,26960,14473
0,0,50000,50000,14481
766,470,1396,660,14491
0,0,50000,50000,14492
0,0,22473,21752,14493
32,20,3141,2484,14499
222,136,923,303,14502
29,17,7890,7076,14505
952,584,1509,678,14506
0,0,2078,1271,14517
0,0,50000,50000,14538
8158,5007,257,75,14545
2206,1354,726,304,14583
0,0,3791,2918,14600
0,0,50000,50000,14603
0,0,3289,2624,14606
2,1,9216,8509,14616
0,0,4644,3768,14619
215,132,1144,344,14630
0,0,50000,50000,14645
0,0,4607,3943,14650
0,0,50000,50000,14662
80,49,1804,1120,14670
3,2,2491,1670,14671
2,1,5784,4969,14683
0,0,50000,50000,14716
0,0,50000,50000,14741
1748,1072,943,270,14742
69,42,1021,298,14749
358,220,1245,580,14756
0,0,3861,3226,14804
3,2,10729,9895,14808
2,1,47932,47178,14824
0,0,12878,12222,14857
0,0,2892,2170,14860
103,63,718,236,14886
5,3,7116,6254,14910
88,54,2448,1710,14925
0,0,43545,42895,14938
0,0,1511,748,14952
1,0,8193,7326,14966
0,0,50000,50000,14974
0,0,2689,2031,14985
1,0,4654,3854,14994
0,0,50000,50000,15001
1,1,1860,1052,15005
0,0,3980,3130,15006
0,0,4124,3488,15019
2,1,2566,1877,15046
12,7,2585,1864,15064
513,315,2679,2304,15081
397,243,484,132,15086
958,588,1168,491,15099
35,22,3191,2526,15110
0,0,746,325,15113
340,209,793,454,15115
0,0,11489,10768,15148
1468,901,742,245,15156
2,1,38134,37250,15159
0,0,4373,3646,15179
127,78,509,159,15196
2,1,10594,9953,15209
145,89,3207,2752,15217
0,0,50000,50000,15222
420,258,1305,540,15223
0,0,3478,2586,15234
3168,1944,416,121,15246
107,66,5058,4176,15249
13,8,2414,1625,15265
0,0,35460,34649,15281
0,0,50000,50000,15285
17,10,3789,2974,15287
0,0,50000,50000,15288
381,234,577,174,15302
38,23,4669,3806,15314
0,0,50000,50000,15323
0,0,1315,643,15329
40,24,2357,1517,15333
28,17,1356,491,15337
3220,1976,972,380,15341
0,0,50000,50000,15345
0,0,11315,10533,15358
0,0,5814,4967,15359
1,1,11106,10356,15364
11,6,1837,985,15365
19,11,9806,9018,15383
30,18,1379,641,15404
1,0,2329,1517,15412
27,16,1279,562,15415
0,0,50000,50000,15422
0,0,50000,50000,15425
10,6,5073,4306,15427
0,0,28038,27211,15428
754,462,242,61,15448
178,109,3674,2843,15452
0,0,2649,2128,15464
342,210,804,255,15484
0,0,50000,50000,15506
7,4,1507,850,15509
0,0,1479,602,15513
0,0,10759,9969,15517
0,0,8863,7993,15544
50,30,1734,893,15595
2,1,1049,430,15634
0,0,1738,1053,15638
0,0,50000,50000,15644
0,0,50000,50000,15651
67,41,1154,662,15654
0,0,50000,50000,15666
27,16,2411,1608,15671
163,100,866,308,15677
0,0,10446,9708,15686
1,0,50000,50000,15700
0,0,50000,50000,15706
3,2,22856,22140,15712
0,0,3147,2267,15720
0,0,50000,50000,15726
76,46,5908,5073,15741
0,0,28792,28000,15756
28,17,1386,829,15775
28,17,1077,488,15783
0,0,11258,10420,15795
401,246,1891,1137,15801
3,2,1844,1180,15802
0,0,50000,50000,15805
6,3,5615,5077,15809
0,0,4590,3836,15824
341,209,786,310,15837
122,74,1300,592,15848
4,2,5657,4892,15862
135,82,1908,1132,15868
6,3,15481,14788,15879
2,1,27899,27273,15886
105,65,8269,7397,15888
31,19,4075,3320,15889
0,0,50000,50000,15893
3159,1939,353,125,15901
49,30,12024,11386,15908
4,2,1156,389,15922
179,110,1451,909,15931
0,0,45866,45097,15938
336,206,10902,10028,15949
0,0,50000,50000,15959
2,1,3842,3099,15962
0,0,26630,25793,15968
9293,5703,201,53,15975
1,0,7897,7076,15982
0,0,9410,8522,15999
102,62,2850,1990,16010
0,0,13917,13094,16032
0,0,2157,1304,16050
8,4,1055,395,16056
0,0,4511,3780,16062
0,0,7280,6509,16063
0,0,50000,50000,16075
0,0,50000,50000,16076
16,9,12006,11131,16077
0,0,50000,50000,16086
0,0,50000,50000,16090
81,49,6839,5988,16091
130,79,2243,1446,16098
0,0,25792,25131,16118
0,0,50000,50000,16130
0,0,14419,13555,16150
940,576,810,178,16161
13,8,6928,6067,16171
1,0,10676,10015,16175
375,230,619,202,16188
5134,3151,433,124,16195
0,0,4022,3438,16203
0,0,2237,1464,16209
12,7,27805,26929,16214
1,0,8976,8135,16232
9,5,13278,12390,16238
0,0,50000,50000,16249
0,0,50000,50000,16251
0,0,11777,11001,16257
0,0,6233,5526,16261
30229,18553,414,78,16271
0,0,6344,5584,16272
1,0,3889,3137,16284
0,0,50000,50000,16296
2,1,3569,2923,16300
0,0,855,331,16307
0,0,1410,681,16314
0,0,44025,43356,16325
0,0,50000,50000,16327
19,12,1439,741,16328
1,1,5322,4813,16333
41,25,9387,8557,16338
26,16,2111,1256,16350
0,0,22315,21435,16370
0,0,50000,50000,16374
39,24,832,281,16384
1744,1070,797,398,16399
229,141,1487,803,16403
630,387,979,309,16404
0,0,7026,6322,16414
13,8,10801,9951,16439
49,30,6079,5214,16440
730,448,751,272,16457
0,0,961,328,16503
0,0,26508,25767,16513
961,590,1588,711,16522
0,0,2419,1729,16538
808,496,2239,1491,16542
0,0,27824,26947,16551
0,0,3679,2839,16571
16,10,2245,1473,16581
147,90,4689,3825,16585
5493,3371,1110,492,16590
0,0,13132,12416,16610
138,85,2503,1666,16615
3,2,6942,6242,16633
0,0,4280,3410,16654
0,0,1516,638,16657
2952,1812,1046,346,16660
23288,14292,302,69,16668
0,0,22143,21291,16704
0,0,16486,15598,16714
1,0,6161,5623,16717
0,0,6703,5833,16730
12,7,1876,1028,16731
0,0,7163,6454,16735
5,3,761,305,16741
0,0,34069,33232,16764
205,125,2571,2108,16769
146,90,1153,514,16783
61,37,1057,338,16803
0,0,50000,50000,16828
4,2,912,316,16844
0,0,2896,2076,16848
337,207,1835,1310,16862
0,0,11768,10875,16881
5,3,25340,24646,16885
514,315,805,263,16893
0,0,21323,20518,16897
0,0,22800,21936,16918
164,100,874,326,16934
0,0,4862,4226,16936
83,51,1801,937,16944
26,16,38778,38052,16966
660,405,499,121,16975
1230,755,460,67,16989
0,0,30131,29324,16993
4,2,1737,965,16995
0,0,4756,3968,17002
0,0,50000,50000,17006
648,397,2391,1610,17007
191,117,1412,561,17017
481,295,1238,550,17020
203,124,875,332,17028
11,6,6008,5511,17031
22,13,2450,1751,17092
1,0,6204,5501,17096
0,0,50000,50000,17098
22,13,617,282,17107
0,0,14182,13340,17111
5,3,2541,1726,17136
0,0,3261,2673,17163
157,96,1795,966,17191
4,2,3139,2319,17194
0,0,23030,22213,17199
6,4,6198,5340,17200
0,0,3560,2783,17212
0,0,50000,50000,17215
29,18,400,108,17223
182,112,3756,3114,17227
965,592,1469,619,17237
0,0,50000,50000,17240
651,399,869,334,17254
427,262,1737,957,17262
165,101,2826,1971,17264
0,0,50000,50000,17299
0,0,10229,9339,17308
0,0,50000,50000,17311
0,0,50000,50000,17314
0,0,50000,50000,17369
19,11,783,311,17373
2,1,12665,11833,17388
7,4,4806,3893,17391
59,36,4701,4181,17399
874,536,806,313,17467
1540,945,765,293,17472
1,0,30327,29462,17488
0,0,6393,5676,17495
1230,755,2827,1958,17507
0,0,50000,50000,17508
0,0,1738,1074,17515
1,0,17577,16818,17524
4042,2481,278,84,17529
487,298,611,204,17549
0,0,50000,50000,17571
9,6,5003,4139,17585
0,0,9657,8925,17593
482,296,922,310,17597
3,1,37510,36667,17614
1849,1134,629,205,17625
2,1,699,265,17626
3,2,2749,1939,17647
651,399,946,349,17668
0,0,4494,3697,17678
0,0,2512,1796,17685
30,19,2038,1324,17688
0,0,10564,9793,17702
1,0,3003,2220,17706
6,4,50000,50000,17721
0,0,24337,23560,17761
228,140,824,295,17769
3,2,2621,2004,17808
0,0,50000,50000,17814
3391,2081,480,80,17829
35,21,2647,1799,17832
5105,3133,196,49,17834
0,0,6580,5719,17835
3353,2057,200,30,17837
758,465,863,308,17838
985,604,1361,716,17839
0,0,50000,50000,17851
3,2,869,313,17866
8066,4950,773,228,17884
6,4,2498,1688,17892
0,0,2898,2066,17906
558,342,617,213,17964
0,0,50000,50000,17965
0,0,8836,8375,17966
6,4,43591,42734,17975
0,0,6407,5579,17998
2,1,4976,4232,17999
0,0,2068,1358,18016
88,54,1598,907,18018
183,112,460,114,18020
42,25,1410,763,18047
0,0,2783,1900,18073
0,0,7498,6641,18083
0,0,50000,50000,18089
193,118,853,293,18091
0,0,50000,50000,18095
0,0,27859,27112,18122
1019,625,1877,991,18146
0,0,12401,11566,18147
1,0,1725,977,18150
0,0,950,311,18154
957,587,459,103,18160
174,106,466,150,18162
822,504,1188,506,18164
0,0,7175,6372,18165
0,0,34581,33726,18167
0,0,50000,50000,18169
151,93,6317,5671,18181
579,355,586,144,18190
1896,1163,542,178,18191
0,0,50000,50000,18198
57,35,3534,2759,18216
3,1,3189,2537,18218
0,0,50000,50000,18238
2,1,3922,3288,18252
0,0,20729,19994,18253
8,5,1082,358,18280
1,0,1426,608,18288
0,0,2233,1608,18305
483,296,14596,13899,18321
0,0,17560,16679,18328
3639,2233,1133,394,18346
2,1,1570,906,18384
15789,9690,250,33,18392
100,61,729,250,18397
729,447,3189,2395,18400
0,0,1224,414,18407
0,0,50000,50000,18409
0,0,24884,24103,18434
0,0,2639,1791,18441
3,2,5640,5194,18448
0,0,50000,50000,18453
4,2,2009,1216,18455
0,0,2097,1387,18466
9,5,1901,1194,18476
8,5,7008,6355,18479
0,0,20911,20124,18480
165,101,850,328,18483
0,0,2843,2077,18492
126004,77332,218,51,18521
0,0,15360,14530,18589
152,93,2691,1809,18603
0,0,14409,13554,18608
275,169,1558,774,18618
1451,890,2440,2055,18621
0,0,21628,20959,18623
5,3,17446,16586,18627
0,0,50000,50000,18629
14,8,30804,30060,18640
0,0,6560,5710,18652
0,0,50000,50000,18669
1,0,25923,25044,18677
107,66,958,230,18678
0,0,12884,12233,18700
19,11,7257,6616,18714
0,0,7666,7044,18715
0,0,33393,32562,18716
2035,1249,597,158,18717
2,1,9674,9015,18734
1,0,4013,3317,18747
0,0,50000,50000,18775
578,355,2071,1263,18779
0,0,4271,3939,18809
2,1,5959,5074,18811
298,183,8521,7743,18821
7,4,1325,607,18833
0,0,43359,42499,18854
39,23,6225,5538,18879
4786,2937,826,387,18903
612,375,485,128,18907
0,0,50000,50000,18926
1589,975,1492,773,18951
9,5,2048,1667,18954
2,1,4560,3826,18957
13,8,6894,6060,18963
844,518,712,283,18973
8,5,3050,2192,18974
4,2,7682,6806,18985
10,6,4052,3469,18987
0,0,22815,21955,18988
4,2,1326,579,18989
125,77,1110,555,18997
0,0,40171,39290,19000
28,17,3230,2613,19023
0,0,11461,10689,19028
505,310,2230,1553,19039
2,1,11853,11037,19071
1,0,2375,1581,19098
0,0,7408,6536,19099
21,13,3052,2413,19109
99,61,2370,1785,19120
2,1,2676,1988,19124
2,1,6279,5489,19127
0,0,50000,50000,19128
0,0,42278,41614,19142
0,0,48365,47535,19145
245,150,915,307,19148
794,487,1840,1024,19152
0,0,7140,6267,19175
3,2,33852,33035,19187
1171,719,956,298,19203
139,85,500,181,19218
0,0,4398,3733,19220
0,0,11793,10975,19224
0,0,7571,6800,19235
173,106,1335,1005,19257
0,0,15744,14879,19278
0,0,2832,1944,19281
88,54,1069,385,19292
6,4,14027,13188,19307
1072,658,837,293,19314
10,6,16186,15450,19336
91,56,3059,2407,19344
10,6,2265,1641,19345
9,5,2624,1847,19349
5,3,12701,11865,19360
1709,1049,1577,826,19367
423,259,1436,773,19368
0,0,3113,2412,19372
0,0,1331,656,19376
0,0,2019,1254,19382
5,3,7791,7085,19390
674,414,4103,3624,19399
0,0,50000,50000,19403
2,1,14371,13517,19410
0,0,22785,21967,19412
0,0,2293,1566,19426
2,1,2543,1705,19427
0,0,6779,6125,19429
0,0,1165,522,19432
10,6,4896,4189,19473
4,2,5921,5215,19486
248,152,6720,5840,19490
3,1,6805,6044,19503
14,9,2949,2199,19514
0,0,6021,5329,19527
0,0,50000,50000,19553
0,0,5471,4813,19554
0,0,50000,50000,19568
0,0,2594,1697,19576
858,527,874,233,19588
0,0,50000,50000,19596
0,0,2076,1397,19612
384,236,1468,608,19613
0,0,922,303,19619
186,114,1781,1271,19625
943,578,679,194,19626
11,7,1717,1072,19644
0,0,50000,50000,19657
10,6,1397,825,19659
3,2,1651,840,19668
0,0,1654,793,19676
7342,4506,306,47,19683
6,3,14662,13855,19702
48,29,1220,572,19707
0,0,46616,45897,19715
70,43,5706,5082,19717
0,0,26076,25301,19724
1192,731,317,89,19747
0,0,50000,50000,19757
15513,9521,328,67,19765
3912,2401,1854,1248,19776
0,0,50000,50000,19803
0,0,1485,633,19812
0,0,50000,50000,19823
2,1,2927,2242,19831
356,219,850,282,19836
1091,669,1933,1313,19842
86,52,1917,1294,19862
2,1,2031,1478,19864
224,137,1964,1324,19873
0,0,6523,5877,19886
654,401,3213,2412,19896
0,0,8050,7202,19914
48,29,816,330,19922
182,111,976,377,19929
2,1,1295,663,19930
0,0,50000,50000,19942
0,0,50000,50000,19949
12,7,1299,498,19960
25,15,1113,403,19962
889,545,999,426,19967
0,0,50000,50000,19980
1,1,1883,1025,19986
0,0,50000,50000,19991
18,11,2083,1335,19997
0,0,50000,50000,19999
0,0,50000,50000,20001
10,6,31920,31077,20010
25511,15656,506,123,20036
0,0,12069,11291,20048
311,191,4314,3655,20049
199,122,3153,2390,20050
0,0,8397,7760,20064
837,514,3742,2920,20071
11,7,8982,8265,20078
0,0,38021,37343,20084
0,0,8163,7335,20110
0,0,25930,25083,20111
410,252,5338,4645,20144
0,0,2012,1307,20165
0,0,28099,27236,20166
4,2,2222,1450,20177
90,55,3439,2590,20190
459,282,1827,1317,20197
548,336,2185,1533,20215
3,2,3266,2484,20240
340,209,1053,385,20246
1,1,7076,6264,20250
225,138,1249,503,20275
0,0,2409,1608,20279
0,0,50000,50000,20300
88,54,3145,2454,20304
0,0,14816,13987,20318
16,9,2483,1762,20320
8,5,50000,50000,20328
80,49,2188,1403,20329
0,0,2790,2097,20337
0,0,4427,3559,20345
73,45,771,303,20358
2151,1320,5924,5188,20379
1,1,5646,4775,20384
334,205,3793,3035,20387
10,6,10488,9808,20393
0,0,17246,16424,20402
599,367,1310,749,20410
2,1,15985,15119,20411
2589,1589,141,29,20421
1,1,6550,5756,20426
0,0,50000,50000,20439
1,0,50000,50000,20448
54,33,1095,493,20457
300,184,1494,829,20463
0,0,50000,50000,20471
98,60,4267,3394,20473
214,131,1009,261,20483
0,0,4659,4033,20497
2,1,1850,985,20529
0,0,19673,18917,20561
0,0,50000,50000,20568
0,0,2819,1954,20579
3,2,2270,1396,20586
0,0,44135,43299,20588
224,138,3282,2600,20590
0,0,50000,50000,20591
142,87,1347,653,20594
596,366,1446,625,20599
0,0,19869,19172,20600
34,20,1481,688,20606
1765,1083,467,76,20625
0,0,1409,548,20647
14,8,12272,11476,20654
0,0,49999,49869,20673
231,141,1196,394,20677
1,0,1489,697,20678
67,41,4609,3960,20696
22,13,2928,2106,20710
1,0,1712,867,20717
0,0,50000,50000,20721
12,7,849,332,20723
15,9,1762,1100,20732
0,0,50000,50000,20735
0,0,50000,50000,20743
0,0,16247,15593,20744
7,4,14872,14175,20746
1,0,12670,11931,20756
899,551,2395,1676,20764
11,7,9678,8801,20766
0,0,4319,3603,20768
54,33,935,316,20773
0,0,50000,50000,20782
32,20,3904,3056,20795
11,7,1770,1105,20808
3996,2453,339,55,20810
0,0,4295,3435,20826
20,12,5920,5058,20849
2257,1385,4918,4459,20859
71,44,2699,2039,20862
137,84,3266,2667,20901
0,0,46825,46118,20907
0,0,50000,50000,20924
105,64,3090,2259,20929
40,24,20904,20252,20938
107,66,848,296,20948
20,12,1534,804,20959
0,0,50000,50000,20961
0,0,3889,3008,20964
81,50,8212,7348,20965
2,1,2237,1412,20967
35,21,3298,2476,20977
89,54,2675,1904,20990
5,3,15398,14561,20991
0,0,1652,780,21032
54,33,910,363,21041
0,0,8516,7647,21055
0,0,1286,548,21081
163,100,2380,1964,21084
0,0,38502,37705,21111
29,17,3084,2418,21129
0,0,1828,1113,21130
0,0,6118,5222,21136
0,0,11033,10180,21138
8,5,7218,6512,21151
0,0,50000,50000,21156
378,232,524,187,21183
4,2,3839,2984,21193
0,0,42642,41765,21197
20,12,646,248,21218
708,434,1722,942,21243
0,0,50000,50000,21258
0,0,2837,1969,21266
5,3,911,329,21273
133,82,1607,1063,21278
106,65,1001,400,21285
418,257,1320,482,21305
1,1,2385,1635,21311
2,1,1681,975,21312
20,12,8114,7234,21330
0,0,50000,50000,21331
0,0,2466,1689,21337
0,0,50000,50000,21342
160,98,1151,631,21351
8,5,2466,1730,21364
0,0,10104,9551,21369
16479,10113,194,40,21377
0,0,10968,10094,21381
854,524,260,52,21390
0,0,4304,3563,21393
0,0,3197,2549,21400
0,0,50000,50000,21407
44,27,38137,37409,21412
302,185,1313,492,21427
2,1,7916,7103,21429
0,0,50000,50000,21440
0,0,50000,50000,21442
0,0,985,413,21443
752,461,1317,664,21478
0,0,2094,1316,21495
56,34,2060,1545,21496
4,2,17976,17225,21506
611,375,2439,1622,21544
0,0,20461,19654,21545
0,0,939,342,21557
11,7,1782,1090,21559
2,1,886,305,21562
0,0,50000,50000,21567
5564,3415,1070,367,21579
0,0,50000,50000,21584
339,208,4414,3629,21590
0,0,25368,24670,21598
23,14,2712,1917,21630
2076,1274,576,218,21642
0,0,50000,50000,21643
2,1,769,381,21652
12453,7643,279,31,21667
1,0,10763,9940,21668
0,0,4870,4022,21670
1469,901,726,253,21684
0,0,2465,1666,21690
29,18,4593,3925,21709
0,0,3210,2444,21711
0,0,50000,50000,21714
18,11,1527,688,21725
0,0,50000,50000,21772
22,13,5264,4653,21779
9,5,1458,698,21787
1,1,4498,4088,21795
0,0,25923,25128,21803
71,43,7754,7041,21804
871,534,1652,1079,21806
91,56,1889,1033,21815
24,14,6190,5447,21818
0,0,2363,1692,21829
0,0,50000,50000,21832
0,0,1206,569,21839
362,222,4960,4222,21851
127,77,448,148,21857
338,207,1545,693,21864
0,0,5076,4432,21870
20,12,1410,836,21871
24,14,14992,14355,21886
558,342,3869,3003,21894
5,3,4194,3388,21910
